0.0600461,0.049808234,0.30988806,0.37839773,0.14727369,0.1971815,0.37445468,0.14944658,0.1928867
0.049808234,-0.3953902,0.30482307,0.14546314,0.364671,0.1878095,0.14372538,0.3684561,0.19208546
0.30988806,0.30482307,-0.059597924,0.22110888,0.21766832,0.38837743,0.21810174,0.21324842,0.39513752
0.37839773,0.14546314,0.22110888,0.2963183,0.36106896,0.3834447,0.402301,0.21498173,0.2349551
0.14727369,0.364671,0.21766832,0.36106896,-0.042789172,0.37854475,0.21942544,0.40298986,0.23410495
0.1971815,0.1878095,0.38837743,0.3834447,0.37854475,0.030436058,0.23830417,0.23858479,0.4014634
0.37445468,0.14372538,0.21810174,0.402301,0.21942544,0.23830417,0.04636238,0.36451495,0.38468337
0.14944658,0.3684561,0.21324842,0.21498173,0.40298986,0.23858479,0.36451495,-0.0757318,0.38061452
0.1928867,0.19208546,0.39513752,0.2349551,0.23410495,0.4014634,0.38468337,0.38061452,0.0056939647
